g_fit,E_fit_exp,E_fit_avg,Grad Gs/cm,Intensity a.u.,Grad T/m,Normalized Intensity
11.651166332665333,0.4775856139212403,0.4761354384104136,,,,
11.702081162324651,0.47484026080265673,0.47341263907923,,,,
11.752995991983969,0.47210386938692644,0.47069931849924185,,,,
11.803910821643289,0.46937653170174487,0.46799554979858093,,,,
11.854825651302606,0.4666583378835877,0.4653014042281337,,,,
11.905740480961926,0.4639493761825877,0.46261695117440793,,,,
11.956655310621244,0.4612497329677323,0.4599422581725289,,,,
12.007570140280563,0.45855949273237817,0.457277390919569,,,,
12.058484969939881,0.4558787381000796,0.4546224132880617,,,,
12.1093997995992,0.4532075498307241,0.4519773873396667,,,,
12.160314629258519,0.4505460068269724,0.44934237333918603,,,,
12.211229458917838,0.4478941861409977,0.44671742976863704,,,,
12.262144288577156,0.4452521629815207,0.4441026133415915,,,,
12.313059118236476,0.4426200107211341,0.4414979790176824,,,,
12.363973947895794,0.4399978009039138,0.43890358001729335,,,,
12.414888777555111,0.4373856032533101,0.4363194678364173,,,,
12.465803607214431,0.43478348568031777,0.4337456922616819,,,,
12.516718436873749,0.43219151429191593,0.431182301385533,,,,
12.567633266533068,0.4296097533997757,0.428629341621568,,,,
12.618548096192386,0.4270382655292322,0.4260868577200173,,,,
12.669462925851706,0.42447711142851113,0.4235548927833601,,,,
12.720377755511024,0.421926350078211,0.4210334882820741,,,,
12.771292585170343,0.41938603870103214,0.4185226840705096,,,,
12.822207414829661,0.41685623277175043,0.4160225184028823,,,,
12.87312224448898,0.41433698602742763,0.4135330279493774,,,,
12.924037074148298,0.41182835047785726,0.4110542478123601,,,,
12.974951903807618,0.4093303764162378,0.40858621154268554,,,,
13.025866733466936,0.4068431124300714,0.4061289511561018,,,,
13.076781563126255,0.4043666054122792,0.4036824971497395,,,,
13.127696392785573,0.401900900572534,0.4012468785186832,,,,
13.178611222444891,0.3994460414487989,0.3988221227726172,,,,
13.22952605210421,0.3970020699190723,0.3964082559525404,,,,
13.280440881763528,0.39456902621333123,0.39400530264754496,,,,
13.331355711422848,0.3921469489256695,0.3916132860116509,,,,
13.382270541082166,0.3897358750266253,0.3892322277806945,,,,
13.433185370741485,0.38733583987569276,0.38686214828926,,,,
13.484100200400803,0.38494687723401366,0.3845030664876548,,,,
13.535015030060123,0.3825690192772435,0.3821549999589175,,,,
13.58592985971944,0.38020229660858773,0.3798179649358561,,,,
13.63684468937876,0.3778467382720011,0.3774919763181106,,,,
13.687759519038078,0.3755023717655497,0.3751770476892356,,,,
13.738674348697398,0.3731692230549253,0.3728731913337948,,,,
13.789589178356715,0.37084731658711073,0.37058041825446664,,,,
13.840504008016035,0.36853667530419065,0.36829873818915165,,,,
13.891418837675353,0.3662373206573025,0.36602815962808105,,,,
13.94233366733467,0.36394927262072213,0.3637686898309179,,,,
13.99324849699399,0.36167254970608076,0.3615203348438482,,,,
14.044163326653308,0.3594071689767074,0.359283099516657,,,,
14.095078156312628,0.3571531460620923,0.3570569875197853,,,,
14.145992985971946,0.35491049517246603,0.35484200136136185,,,,
14.196907815631265,0.35267922911349026,0.3526381424042064,,,,
14.247822645290583,0.3504593593010554,0.35044541088280184,,,,
14.298737474949903,0.3482508957761794,0.3482638059202273,,,,
14.34965230460922,0.34605384722000454,0.3460933255450517,,,,
14.40056713426854,0.343868220968885,0.34393396670818027,,,,
14.451481963927858,0.3416940230295653,0.34178572529965523,,,,
14.502396793587177,0.3395312580944386,0.3396485961654003,,,,
14.553311623246495,0.337379929556886,0.33752257312391054,,,,
14.604226452905813,0.33524003952668796,0.335407648982881,,,,
14.655141282565133,0.33311158884550746,0.3333038155557728,,,,
14.70605611222445,0.3309945771024364,0.33121106367830977,,,,
14.75697094188377,0.3288890026496027,0.3291293832249065,,,,
14.807885771543088,0.3267948626178346,0.32705876312502086,,,,
14.858800601202407,0.324712152932376,0.32499919137943006,,,,
14.909715430861725,0.3226408683286488,0.32295065507642645,,,,
14.960630260521045,0.32058100236805864,0.3209131404079279,,,,
15.011545090180363,0.31853254745383985,0.3188866326855056,,,,
15.062459919839682,0.3164954948469345,0.3168711163563184,,,,
15.113374749499,0.3144698346819013,0.31486657501895804,,,,
15.16428957915832,0.31245555598285163,0.3128729914391979,,,,
15.215204408817637,0.3104526466794072,0.3108903475656452,,,,
15.266119238476957,0.3084610936226751,0.3089186245452933,,,,
15.317034068136275,0.30648088260123807,0.3069578027389704,,,,
15.367948897795593,0.30451199835715315,0.30500786173668504,,,,
15.418863727454912,0.3025544246019579,0.30306878037286383,,,,
15.46977855711423,0.3006081440326781,0.3011405367414799,,,,
15.52069338677355,0.2986731383478322,0.29922310821106884,,,,
15.571608216432868,0.296749388263434,0.29731647143963436,,,,
15.622523046092187,0.2948368735289814,0.2954206023894344,,,,
15.673437875751505,0.2929355729434364,0.29353547634165317,,,,
15.724352705410825,0.29104546437118495,0.2916610679109523,,,,
15.775267535070142,0.2891665247579792,0.28979735105990223,,,,
15.826182364729462,0.2872987301468544,0.2879442991132896,,,,
15.87709719438878,0.2854420556940189,0.2861018847723024,,,,
15.9280120240481,0.2835964756847137,0.2842700801285881,,,,
15.978926853707417,0.28176196354903726,0.2824488566781852,,,,
16.029841683366733,0.2799384918777332,0.28063818533532603,,,,
16.080756513026053,0.27812603243793665,0.2788380364461106,,,,
16.131671342685372,0.27632455618887763,0.277048379802049,,,,
16.18258617234469,0.2745340332975362,0.27526918465347133,,,,
16.233501002004008,0.2727544331542467,0.2735004197228051,,,,
16.284415831663328,0.27098572438825025,0.2717420532177183,,,,
16.335330661322647,0.2692278748831894,0.2699940528441275,,,,
16.386245490981963,0.26748085179254333,0.26825638581906874,,,,
16.437160320641283,0.2657446215550011,0.2665290188834333,,,,
16.488075150300602,0.26401914990976955,0.2648119183145651,,,,
16.538989979959922,0.26230440191181287,0.2631050499387191,,,,
16.589904809619238,0.2606003419470214,0.26140837914338244,,,,
16.640819639278558,0.25890693374730683,0.25972187088945425,,,,
16.691734468937877,0.2572241404056215,0.25804548972328684,,,,
16.742649298597197,0.2555519243908986,0.2563791997885858,,,,
16.793564128256513,0.25389024756291084,0.25472296483816936,,,,
16.844478957915832,0.2522390711870459,0.2530767482455865,,,,
16.895393787575152,0.2505983559489957,0.25144051301659426,,,,
16.946308617234468,0.24896806196935606,0.2498142218004922,,,,
16.997223446893788,0.24734814881813627,0.2481978369013155,,,,
17.048138276553107,0.24573857552917602,0.24659132028888697,,,,
17.099053106212427,0.2441393006144658,0.24499463360972557,,,,
17.149967935871743,0.2425502820783705,0.2434077381978137,,,,
17.200882765531063,0.24097147743175334,0.2418305950852219,,,,
17.251797595190382,0.23940284370599813,0.2402631650125925,,,,
17.3027124248497,0.2378443374669283,0.23870540843948038,,,,
17.353627254509018,0.23629591482861959,0.23715728555455273,,,,
17.404542084168337,0.23475753146710646,0.2356187562856466,,,,
17.455456913827657,0.23322914263397831,0.23408978030968644,,,,
